1.0 45.00 1.94843 0.970022 -0.238659 0.00183224
1.0 46.00 1.90778 0.967024 -0.250066 0.00181363
1.0 47.00 1.86729 0.963792 -0.261759 0.00178333
1.0 48.00 1.82699 0.960312 -0.273756 0.00174057
1.0 49.00 1.78692 0.956573 -0.286045 0.00168446
1.0 50.00 1.74713 0.952545 -0.298627 0.00161408
1.0 51.00 1.70765 0.948227 -0.311504 0.00152842
1.0 52.00 1.66851 0.943596 -0.324673 0.00142642
1.0 53.00 1.62974 0.938647 -0.338128 0.00130696
1.0 54.00 1.59139 0.933341 -0.351868 0.00117507
1.0 55.00 1.55347 0.927672 -0.365897 0.00101708
1.0 56.00 1.51602 0.921624 -0.380199 0.000844316
1.0 57.00 1.47907 0.91517 -0.394775 0.000642295
1.0 58.00 1.44263 0.908299 -0.409613 0.000422839
1.0 59.00 1.40674 0.900977 -0.424712 0.000177716
1.0 60.00 1.37142 0.893191 -0.440062 -9.47923e-05
1.0 61.00 1.33668 0.884924 -0.455651 -0.000389024
1.0 62.00 1.30255 0.876151 -0.471468 -0.000713984
1.0 63.00 1.26904 0.866844 -0.48751 -0.00107168
1.0 64.00 1.23617 0.856986 -0.503749 -0.00145611
1.0 65.00 1.20396 0.846548 -0.520167 -0.00186883
1.0 66.00 1.17241 0.835518 -0.536766 -0.00232001
1.0 67.00 1.14155 0.823854 -0.553519 -0.00280321
1.0 68.00 1.11137 0.811557 -0.570395 -0.00332922
1.0 69.00 1.08189 0.798584 -0.587389 -0.0038821
1.0 70.00 1.05312 0.784925 -0.604461 -0.00447242
1.0 71.00 1.02506 0.77055 -0.621603 -0.00510214
1.0 72.00 0.99771 0.75544 -0.638773 -0.00577322
1.0 73.00 0.97109 0.739571 -0.655933 -0.00648756
1.0 74.00 0.94519 0.722934 -0.673071 -0.00723664
1.0 75.00 0.92001 0.705492 -0.690134 -0.00803252
1.0 76.00 0.89555 0.687254 -0.707107 -0.00886606
1.0 77.00 0.87182 0.668188 -0.723934 -0.00974972
1.0 78.00 0.84880 0.64828 -0.740575 -0.0106621
1.0 79.00 0.82651 0.627518 -0.75699 -0.0116272
1.0 80.00 0.80492 0.605899 -0.773145 -0.0126224
1.0 81.00 0.78405 0.583407 -0.788968 -0.0136598
1.0 82.00 0.76388 0.560062 -0.804433 -0.0147405
1.0 83.00 0.74440 0.535841 -0.819492 -0.0158651
1.0 84.00 0.72562 0.510749 -0.834059 -0.0170199
1.0 85.00 0.70751 0.484799 -0.848129 -0.0182047
1.0 86.00 0.69008 0.458005 -0.86161 -0.019418
1.0 87.00 0.67331 0.430381 -0.874486 -0.020674
1.0 88.00 0.65719 0.401939 -0.886669 -0.0219571
1.0 89.00 0.64171 0.372723 -0.898132 -0.0232504
1.0 90.00 0.62687 0.34275 -0.908801 -0.0245824
1.0 91.00 0.61265 0.312038 -0.918632 -0.0259202
1.0 92.00 0.59904 0.280649 -0.927584 -0.0272603
1.0 93.00 0.58602 0.248609 -0.935617 -0.0286168
1.0 94.00 0.57359 0.215991 -0.942659 -0.0299866
1.0 95.00 0.56173 0.18281 -0.948676 -0.0313496
1.0 96.00 0.55043 0.149156 -0.953636 -0.0327017
1.0 97.00 0.53968 0.115068 -0.957512 -0.0340387
1.0 98.00 0.52946 0.0806293 -0.960243 -0.0353568
1.0 99.00 0.51977 0.0459049 -0.961829 -0.0366701
1.0 100.00 0.51058 0.0109287 -0.962259 -0.0379372
1.0 101.00 0.50188 -0.0241691 -0.961485 -0.0391727
1.0 102.00 0.49366 -0.0593526 -0.959547 -0.0403719
1.0 103.00 0.48591 -0.0945237 -0.956371 -0.0415303
1.0 104.00 0.47861 -0.129625 -0.952028 -0.0426443
1.0 105.00 0.47175 -0.164579 -0.946476 -0.0436884
1.0 106.00 0.46531 -0.199308 -0.939761 -0.0446799
1.0 107.00 0.45929 -0.233709 -0.931895 -0.0455921
1.0 108.00 0.45366 -0.267734 -0.922894 -0.0464445
1.0 109.00 0.44842 -0.301302 -0.912805 -0.0472325
1.0 110.00 0.44355 -0.33437 -0.901657 -0.0479315
1.0 111.00 0.43904 -0.366823 -0.889486 -0.0485605
1.0 112.00 0.43487 -0.398648 -0.876354 -0.0490951
1.0 113.00 0.43104 -0.429774 -0.862287 -0.0495546
1.0 114.00 0.42753 -0.460131 -0.847356 -0.0499146
1.0 115.00 0.42433 -0.48969 -0.831617 -0.0501968
1.0 116.00 0.42142 -0.518414 -0.815125 -0.050401
1.0 117.00 0.41879 -0.546264 -0.797942 -0.0505026
1.0 118.00 0.41644 -0.573168 -0.780136 -0.0505235
1.0 119.00 0.41434 -0.59917 -0.761766 -0.0504417
